dataset,arch,layer_percent,channel_percent,epoch,final_acc,best_acc
cifar10,resnet18,0.6,0.9,100,55.67,55.88
cifar10,resnet18,0.6,1,100,56.55,56.65
cifar10,resnet18,0.7,0,100,74.91,75.17
cifar10,resnet18,0.7,0.1,100,68.55,68.82
cifar10,resnet18,0.7,0.2,100,64.09,64.11
cifar10,resnet18,0.7,0.3,100,58.67,58.92
cifar10,resnet18,0.7,0.4,100,55.51,55.66
cifar10,resnet18,0.7,0.5,100,56.14,56.16
cifar10,resnet18,0.7,0.6,100,56.91,57.16
cifar10,resnet18,0.7,0.7,100,57.6,58.02
cifar10,resnet18,0.7,0.8,100,58.86,58.99
cifar10,resnet18,0.7,0.9,100,60.37,60.45
cifar10,resnet18,0.7,1,100,60.2,60.48
cifar10,resnet18,0.8,0,100,75.93,76.11
cifar10,resnet18,0.8,0.1,100,70.28,70.38
cifar10,resnet18,0.8,0.2,100,64.44,64.53
cifar10,resnet18,0.8,0.3,100,59.09,59.44
cifar10,resnet18,0.8,0.4,100,56.26,56.73
cifar10,resnet18,0.8,0.5,100,54.84,55.02
cifar10,resnet18,0.8,0.6,100,57.25,57.32
cifar10,resnet18,0.8,0.7,100,55.24,55.72
cifar10,resnet18,0.8,0.8,100,57.95,57.95
cifar10,resnet18,0.8,0.9,100,59.66,59.93
cifar10,resnet18,0.8,1,100,59.63,59.8
cifar10,resnet18,0.9,0,100,76.33,76.47
cifar10,resnet18,0.9,0.1,100,69.78,69.84
cifar10,resnet18,0.9,0.2,100,63.58,63.71
cifar10,resnet18,0.9,0.3,100,58.62,58.97
cifar10,resnet18,0.9,0.4,100,56.26,56.66
cifar10,resnet18,0.9,0.5,100,55.55,55.8
cifar10,resnet18,0.9,0.6,100,55.78,56.05
cifar10,resnet18,0.9,0.7,100,56.2,56.71
cifar10,resnet18,0.9,0.8,100,57.73,58.15
cifar10,resnet18,0.9,0.9,100,59.63,59.79
cifar10,resnet18,0.9,1,100,59.19,59.57
cifar10,resnet18,1,0,100,75.94,75.94
cifar10,resnet18,1,0.1,100,69.13,69.37
cifar10,resnet18,1,0.2,100,63.57,63.57
cifar10,resnet18,1,0.3,100,57.2,57.78
cifar10,resnet18,1,0.4,100,55.22,55.49
cifar10,resnet18,1,0.5,100,54.63,54.84
cifar10,resnet18,1,0.6,100,53.99,54.27
cifar10,resnet18,1,0.7,100,54.03,54.64
cifar10,resnet18,1,0.8,100,56.33,56.82
cifar10,resnet18,1,0.9,100,56.31,56.6
cifar10,resnet18,1,1,100,54.37,54.63
cifar10,alexnet,0,0,100,74.36,75.55
cifar10,alexnet,0,0.1,100,74.36,75.55
cifar10,alexnet,0,0.2,100,74.25,75.55
cifar10,alexnet,0,0.3,100,74.36,75.55
cifar10,alexnet,0,0.4,100,74.36,75.55
cifar10,alexnet,0,0.5,100,74.36,75.55
cifar10,alexnet,0,0.6,100,74.36,75.55
cifar10,alexnet,0,0.7,100,74.26,75.55
cifar10,alexnet,0,0.8,100,74.34,75.55
cifar10,alexnet,0,0.9,100,74.36,75.55
cifar10,alexnet,0,1,100,74.36,75.55
cifar10,alexnet,0.1,0,100,74.35,75.55
cifar10,alexnet,0.1,0.1,100,74.29,75.55
cifar10,alexnet,0.1,0.2,100,74.35,75.55
cifar10,alexnet,0.1,0.3,100,74.35,75.55
cifar10,alexnet,0.1,0.4,100,74.35,75.55
cifar10,alexnet,0.1,0.5,100,74.36,75.55
cifar10,alexnet,0.1,0.6,100,74.36,75.55
cifar10,alexnet,0.1,0.7,100,74.33,75.55
cifar10,alexnet,0.1,0.8,100,74.31,75.55
cifar10,alexnet,0.1,0.9,100,74.36,75.55
cifar10,alexnet,0.1,1,100,74.24,75.55
cifar10,alexnet,0.2,0,100,74.36,75.55
cifar10,alexnet,0.2,0.1,100,72.06,72.6
cifar10,alexnet,0.2,0.2,100,69.14,69.96
cifar10,alexnet,0.2,0.3,100,66.08,66.9
cifar10,alexnet,0.2,0.4,100,64.08,64.97
cifar10,alexnet,0.2,0.5,100,61.37,61.81
cifar10,alexnet,0.2,0.6,100,60.47,60.91
cifar10,alexnet,0.2,0.7,100,59.79,59.99
cifar10,alexnet,0.2,0.8,100,58.34,59.38
cifar10,alexnet,0.2,0.9,100,58.98,59.6
cifar10,alexnet,0.2,1,100,59.13,59.61
cifar10,alexnet,0.3,0,100,74.36,75.55
cifar10,alexnet,0.3,0.1,100,71.95,72.6
cifar10,alexnet,0.3,0.2,100,69.12,69.99
cifar10,alexnet,0.3,0.3,100,66.22,66.81
cifar10,alexnet,0.3,0.4,100,64.16,65.08
cifar10,alexnet,0.3,0.5,100,61.37,61.79
cifar10,alexnet,0.3,0.6,100,60.57,60.96
cifar10,alexnet,0.3,0.7,100,59.65,59.86
cifar10,alexnet,0.3,0.8,100,58.34,58.97
cifar10,alexnet,0.3,0.9,100,58.88,59.62
cifar10,alexnet,0.3,1,100,58.98,59.4
cifar10,alexnet,0.4,0,100,74.44,75.56
cifar10,alexnet,0.4,0.1,100,72.08,72.71
cifar10,alexnet,0.4,0.2,100,69.22,69.9
cifar10,alexnet,0.4,0.3,100,66.03,66.48
cifar10,alexnet,0.4,0.4,100,63.71,64.61
cifar10,alexnet,0.4,0.5,100,60.87,61.58
cifar10,alexnet,0.4,0.6,100,59.43,60.17
cifar10,alexnet,0.4,0.7,100,58.24,59.22
cifar10,alexnet,0.4,0.8,100,56.04,56.29
cifar10,alexnet,0.4,0.9,100,53.86,54.65
cifar10,alexnet,0.4,1,100,41.51,42.26
cifar10,alexnet,0.5,0,100,74.48,75.56
cifar10,alexnet,0.5,0.1,100,70.6,71.0
cifar10,alexnet,0.5,0.2,100,67.29,67.43
cifar10,alexnet,0.5,0.3,100,62.18,62.98
cifar10,alexnet,0.5,0.4,100,59.2,59.96
cifar10,alexnet,0.5,0.5,100,52.54,54.01
cifar10,alexnet,0.5,0.6,100,50.01,50.81
cifar10,alexnet,0.5,0.7,100,47.1,47.92
cifar10,alexnet,0.5,0.8,100,43.96,44.3
cifar10,alexnet,0.5,0.9,100,38.71,38.94
cifar10,alexnet,0.5,1,100,37.32,37.32
cifar10,alexnet,0.6,0,100,74.44,75.56
cifar10,alexnet,0.6,0.1,100,70.6,71.02
cifar10,alexnet,0.6,0.2,100,67.09,67.4
cifar10,alexnet,0.6,0.3,100,62.18,62.98
cifar10,alexnet,0.6,0.4,100,59.41,59.86
cifar10,alexnet,0.6,0.5,100,52.74,53.91
cifar10,alexnet,0.6,0.6,100,50.23,50.84
cifar10,alexnet,0.6,0.7,100,47.12,47.89
cifar10,alexnet,0.6,0.8,100,43.81,44.57
cifar10,alexnet,0.6,0.9,100,38.76,38.95
cifar10,alexnet,0.6,1,100,37.4,37.4
cifar10,alexnet,0.7,0,100,74.47,75.56
cifar10,alexnet,0.7,0.1,100,70.2,70.45
cifar10,alexnet,0.7,0.2,100,65.57,65.91
cifar10,alexnet,0.7,0.3,100,60.74,61.3
cifar10,alexnet,0.7,0.4,100,56.21,56.89
cifar10,alexnet,0.7,0.5,100,51.52,52.55
cifar10,alexnet,0.7,0.6,100,49.25,49.96
cifar10,alexnet,0.7,0.7,100,47.78,48.5
cifar10,alexnet,0.7,0.8,100,45.57,46.13
cifar10,alexnet,0.7,0.9,100,42.54,43.41
cifar10,alexnet,0.7,1,100,40.73,41.14
cifar10,alexnet,0.8,0,100,74.46,75.62
cifar10,alexnet,0.8,0.1,100,70.2,70.49
cifar10,alexnet,0.8,0.2,100,65.54,65.88
cifar10,alexnet,0.8,0.3,100,60.8,61.3
cifar10,alexnet,0.8,0.4,100,56.21,56.89
cifar10,alexnet,0.8,0.5,100,51.33,52.45
cifar10,alexnet,0.8,0.6,100,49.29,49.96
cifar10,alexnet,0.8,0.7,100,47.8,48.57
cifar10,alexnet,0.8,0.8,100,45.55,45.97
cifar10,alexnet,0.8,0.9,100,42.52,43.44
cifar10,alexnet,0.8,1,100,40.6,41.21
cifar10,alexnet,0.9,0,100,74.49,75.56
cifar10,alexnet,0.9,0.1,100,70.09,70.17
cifar10,alexnet,0.9,0.2,100,65.11,65.21
cifar10,alexnet,0.9,0.3,100,59.49,60.26
cifar10,alexnet,0.9,0.4,100,54.98,55.87
cifar10,alexnet,0.9,0.5,100,50.67,51.22
cifar10,alexnet,0.9,0.6,100,47.15,48.06
cifar10,alexnet,0.9,0.7,100,43.96,44.71
cifar10,alexnet,0.9,0.8,100,40.81,41.07
cifar10,alexnet,0.9,0.9,100,37.54,37.65
cifar10,alexnet,0.9,1,100,32.89,33.55
cifar10,alexnet,1,0,100,74.51,75.56
cifar10,alexnet,1,0.1,100,69.8,70.02
cifar10,alexnet,1,0.2,100,64.92,65.28
cifar10,alexnet,1,0.3,100,59.28,60.25
cifar10,alexnet,1,0.4,100,54.99,55.57
cifar10,alexnet,1,0.5,100,49.24,49.96
cifar10,alexnet,1,0.6,100,44.54,44.94
cifar10,alexnet,1,0.7,100,40.52,40.7
cifar10,alexnet,1,0.8,100,36.49,36.85
cifar10,alexnet,1,0.9,100,32.7,33.22
cifar10,alexnet,1,1,100,29.71,30.12
cifar10,vgg16_bn,0,0,100,88.67,89.1
cifar10,vgg16_bn,0,0.1,100,88.67,89.11
cifar10,vgg16_bn,0,0.2,100,88.7,89.1
cifar10,vgg16_bn,0,0.3,100,88.71,89.13
cifar10,vgg16_bn,0,0.4,100,88.67,89.13
cifar10,vgg16_bn,0,0.5,100,88.69,89.13
cifar10,vgg16_bn,0,0.6,100,88.67,89.12
cifar10,vgg16_bn,0,0.7,100,88.7,89.13
cifar10,vgg16_bn,0,0.8,100,88.68,89.13
cifar10,vgg16_bn,0,0.9,100,88.66,89.09
cifar10,vgg16_bn,0,1,100,88.69,89.11
cifar10,vgg16_bn,0.1,0,100,88.39,88.79
cifar10,vgg16_bn,0.1,0.1,100,88.43,88.78
cifar10,vgg16_bn,0.1,0.2,100,88.42,88.79
cifar10,vgg16_bn,0.1,0.3,100,88.38,88.8
cifar10,vgg16_bn,0.1,0.4,100,88.39,88.8
cifar10,vgg16_bn,0.1,0.5,100,88.37,88.79
cifar10,vgg16_bn,0.1,0.6,100,88.37,88.79
cifar10,vgg16_bn,0.1,0.7,100,88.4,88.79
cifar10,vgg16_bn,0.1,0.8,100,88.42,88.8
cifar10,vgg16_bn,0.1,0.9,100,88.41,88.81
cifar10,vgg16_bn,0.1,1,100,88.39,88.78
cifar10,vgg16_bn,0.2,0,100,87.69,88.26
cifar10,vgg16_bn,0.2,0.1,100,87.68,88.26
cifar10,vgg16_bn,0.2,0.2,100,87.69,88.25
cifar10,vgg16_bn,0.2,0.3,100,87.69,88.26
cifar10,vgg16_bn,0.2,0.4,100,87.7,88.25
cifar10,vgg16_bn,0.2,0.5,100,87.69,88.24
cifar10,vgg16_bn,0.2,0.6,100,87.68,88.26
cifar10,vgg16_bn,0.2,0.7,100,87.67,88.26
cifar10,vgg16_bn,0.2,0.8,100,87.69,88.26
cifar10,vgg16_bn,0.2,0.9,100,87.68,88.26
cifar10,vgg16_bn,0.2,1,100,87.69,88.25
cifar10,vgg16_bn,0.3,0,100,86.81,87.37
cifar10,vgg16_bn,0.3,0.1,100,85.94,86.46
cifar10,vgg16_bn,0.3,0.2,100,85.32,86.02
cifar10,vgg16_bn,0.3,0.3,100,85.48,86.04
cifar10,vgg16_bn,0.3,0.4,100,85.53,85.98
cifar10,vgg16_bn,0.3,0.5,100,85.26,85.94
cifar10,vgg16_bn,0.3,0.6,100,84.87,85.51
cifar10,vgg16_bn,0.3,0.7,100,84.79,85.44
cifar10,vgg16_bn,0.3,0.8,100,84.83,85.41
cifar10,vgg16_bn,0.3,0.9,100,84.43,85.0
cifar10,vgg16_bn,0.3,1,100,84.57,85.38
cifar10,vgg16_bn,0.4,0,100,86.72,87.33
cifar10,vgg16_bn,0.4,0.1,100,85.3,85.49
cifar10,vgg16_bn,0.4,0.2,100,84.06,84.56
cifar10,vgg16_bn,0.4,0.3,100,83.45,83.72
cifar10,vgg16_bn,0.4,0.4,100,82.81,83.47
cifar10,vgg16_bn,0.4,0.5,100,81.62,82.08
cifar10,vgg16_bn,0.4,0.6,100,80.61,81.62
cifar10,vgg16_bn,0.4,0.7,100,80.32,81.29
cifar10,vgg16_bn,0.4,0.8,100,79.87,80.74
cifar10,vgg16_bn,0.4,0.9,100,80.52,81.16
cifar10,vgg16_bn,0.4,1,100,79.88,80.76
cifar10,vgg16_bn,0.5,0,100,86.31,86.95
cifar10,vgg16_bn,0.5,0.1,100,85.16,85.43
cifar10,vgg16_bn,0.5,0.2,100,83.36,84.0
cifar10,vgg16_bn,0.5,0.3,100,83.24,83.45
cifar10,vgg16_bn,0.5,0.4,100,82.91,83.3
cifar10,vgg16_bn,0.5,0.5,100,81.65,82.0
cifar10,vgg16_bn,0.5,0.6,100,81.03,81.82
cifar10,vgg16_bn,0.5,0.7,100,80.3,81.13
cifar10,vgg16_bn,0.5,0.8,100,58.76,59.1
cifar10,vgg16_bn,0.5,0.9,100,65.63,66.31
cifar10,vgg16_bn,0.5,1,100,59.4,59.44
cifar10,vgg16_bn,0.6,0,100,86.33,87.02
cifar10,vgg16_bn,0.6,0.1,100,83.49,84.05
cifar10,vgg16_bn,0.6,0.2,100,81.03,81.58
cifar10,vgg16_bn,0.6,0.3,100,78.34,78.74
cifar10,vgg16_bn,0.6,0.4,100,75.42,75.86
cifar10,vgg16_bn,0.6,0.5,100,66.67,66.67
cifar10,vgg16_bn,0.6,0.6,100,63.9,64.5
cifar10,vgg16_bn,0.6,0.7,100,56.28,56.73
cifar10,vgg16_bn,0.6,0.8,100,55.55,55.55
cifar10,vgg16_bn,0.6,0.9,100,52.92,52.92
cifar10,vgg16_bn,0.6,1,100,51.85,52.37
cifar10,vgg16_bn,0.7,0,100,86.31,87.01
cifar10,vgg16_bn,0.7,0.1,100,82.72,83.28
cifar10,vgg16_bn,0.7,0.2,100,79.55,79.68
cifar10,vgg16_bn,0.7,0.3,100,75.45,75.57
cifar10,vgg16_bn,0.7,0.4,100,68.49,69.59
cifar10,vgg16_bn,0.7,0.5,100,58.22,59.04
cifar10,vgg16_bn,0.7,0.6,100,51.43,51.48
cifar10,vgg16_bn,0.7,0.7,100,50.55,51.07
cifar10,vgg16_bn,0.7,0.8,100,52.09,52.14
cifar10,vgg16_bn,0.7,0.9,100,50.12,50.72
cifar10,vgg16_bn,0.7,1,100,50.18,50.91
cifar10,vgg16_bn,0.8,0,100,86.29,87.02
cifar10,vgg16_bn,0.8,0.1,100,81.69,82.49
cifar10,vgg16_bn,0.8,0.2,100,76.71,77.02
cifar10,vgg16_bn,0.8,0.3,100,71.36,71.63
cifar10,vgg16_bn,0.8,0.4,100,59.09,59.66
cifar10,vgg16_bn,0.8,0.5,100,51.2,51.2
cifar10,vgg16_bn,0.8,0.6,100,51.18,51.86
cifar10,vgg16_bn,0.8,0.7,100,50.25,51.17
cifar10,vgg16_bn,0.8,0.8,100,49.99,50.59
cifar10,vgg16_bn,0.8,0.9,100,50.1,50.33
cifar10,vgg16_bn,0.8,1,100,50.96,50.96
cifar10,vgg16_bn,0.9,0,100,86.32,87.0
cifar10,vgg16_bn,0.9,0.1,100,81.5,82.11
cifar10,vgg16_bn,0.9,0.2,100,76.62,76.62
cifar10,vgg16_bn,0.9,0.3,100,69.73,70.07
cifar10,vgg16_bn,0.9,0.4,100,56.36,57.1
cifar10,vgg16_bn,0.9,0.5,100,51.18,51.6
cifar10,vgg16_bn,0.9,0.6,100,49.72,50.68
cifar10,vgg16_bn,0.9,0.7,100,49.02,49.52
cifar10,vgg16_bn,0.9,0.8,100,49.81,49.84
cifar10,vgg16_bn,0.9,0.9,100,48.12,48.85
cifar10,vgg16_bn,0.9,1,100,49.18,49.26
cifar10,vgg16_bn,1,0,100,86.3,87.0
cifar10,vgg16_bn,1,0.1,100,81.23,82.02
cifar10,vgg16_bn,1,0.2,100,76.43,76.45
cifar10,vgg16_bn,1,0.3,100,69.62,69.86
cifar10,vgg16_bn,1,0.4,100,57.2,57.87
cifar10,vgg16_bn,1,0.5,100,51.32,51.77
cifar10,vgg16_bn,1,0.6,100,50.7,51.14
cifar10,vgg16_bn,1,0.7,100,49.78,50.04
cifar10,vgg16_bn,1,0.8,100,49.7,50.03
cifar10,vgg16_bn,1,0.9,100,49.5,49.99
cifar10,vgg16_bn,1,1,100,48.15,48.82
cifar100,alexnet,0,0,100,42.53,43.54
cifar100,alexnet,0,0.1,100,42.51,43.55
cifar100,alexnet,0,0.2,100,42.5,43.54
cifar100,alexnet,0,0.3,100,42.5,43.54
cifar100,alexnet,0,0.4,100,42.5,43.55
cifar100,alexnet,0,0.5,100,42.5,43.53
cifar100,alexnet,0,0.6,100,42.52,43.54
cifar100,alexnet,0,0.7,100,42.56,43.53
cifar100,alexnet,0,0.8,100,42.44,43.54
cifar100,alexnet,0,0.9,100,42.49,43.54
cifar100,alexnet,0,1,100,42.54,43.55
cifar100,alexnet,0.1,0,100,42.49,43.54
cifar100,alexnet,0.1,0.1,100,42.44,43.54
cifar100,alexnet,0.1,0.2,100,42.49,43.54
cifar100,alexnet,0.1,0.3,100,42.48,43.54
cifar100,alexnet,0.1,0.4,100,42.43,43.54
cifar100,alexnet,0.1,0.5,100,42.49,43.54
cifar100,alexnet,0.1,0.6,100,42.47,43.54
cifar100,alexnet,0.1,0.7,100,42.52,43.54
cifar100,alexnet,0.1,0.8,100,42.51,43.55
cifar100,alexnet,0.1,0.9,100,42.48,43.54
cifar100,alexnet,0.1,1,100,42.56,43.55
cifar100,alexnet,0.2,0,100,42.54,43.55
cifar100,alexnet,0.2,0.1,100,39.79,40.2
cifar100,alexnet,0.2,0.2,100,37.88,38.52
cifar100,alexnet,0.2,0.3,100,35.94,36.34
cifar100,alexnet,0.2,0.4,100,34.96,34.99
cifar100,alexnet,0.2,0.5,100,34.0,34.12
cifar100,alexnet,0.2,0.6,100,33.33,33.44
cifar100,alexnet,0.2,0.7,100,31.67,32.33
cifar100,alexnet,0.2,0.8,100,31.21,31.24
cifar100,alexnet,0.2,0.9,100,29.69,30.05
cifar100,alexnet,0.2,1,100,28.34,28.89
cifar100,alexnet,0.3,0,100,42.54,43.5
cifar100,alexnet,0.3,0.1,100,39.77,40.21
cifar100,alexnet,0.3,0.2,100,37.88,38.53
cifar100,alexnet,0.3,0.3,100,35.94,36.34
cifar100,alexnet,0.3,0.4,100,35.05,35.05
cifar100,alexnet,0.3,0.5,100,33.99,34.13
cifar100,alexnet,0.3,0.6,100,33.31,33.38
cifar100,alexnet,0.3,0.7,100,31.7,32.33
cifar100,alexnet,0.3,0.8,100,31.19,31.29
cifar100,alexnet,0.3,0.9,100,29.87,30.16
cifar100,alexnet,0.3,1,100,28.21,28.76
cifar100,alexnet,0.4,0,100,36.92,37.39
cifar100,alexnet,0.4,0.1,100,31.37,31.99
cifar100,alexnet,0.4,0.2,100,28.69,29.41
cifar100,alexnet,0.4,0.3,100,26.25,26.56
cifar100,alexnet,0.4,0.4,100,22.9,23.08
cifar100,alexnet,0.4,0.5,100,21.34,21.96
cifar100,alexnet,0.4,0.6,100,20.15,20.51
cifar100,alexnet,0.4,0.7,100,18.67,19.24
cifar100,alexnet,0.4,0.8,100,16.26,16.56
cifar100,alexnet,0.4,0.9,100,14.49,14.72
cifar100,alexnet,0.4,1,100,12.65,12.72
cifar100,alexnet,0.5,0,100,36.88,37.41
cifar100,alexnet,0.5,0.1,100,29.05,29.81
cifar100,alexnet,0.5,0.2,100,26.39,26.67
cifar100,alexnet,0.5,0.3,100,23.46,23.77
cifar100,alexnet,0.5,0.4,100,20.09,21.06
cifar100,alexnet,0.5,0.5,100,19.14,19.45
cifar100,alexnet,0.5,0.6,100,16.98,17.52
cifar100,alexnet,0.5,0.7,100,15.39,15.56
cifar100,alexnet,0.5,0.8,100,13.87,13.87
cifar100,alexnet,0.5,0.9,100,10.59,10.79
cifar100,alexnet,0.5,1,100,8.1,8.21
cifar100,alexnet,0.6,0,100,36.83,37.38
cifar100,alexnet,0.6,0.1,100,29.08,29.85
cifar100,alexnet,0.6,0.2,100,26.38,26.71
cifar100,alexnet,0.6,0.3,100,23.42,23.81
cifar100,alexnet,0.6,0.4,100,20.04,21.05
cifar100,alexnet,0.6,0.5,100,19.1,19.46
cifar100,alexnet,0.6,0.6,100,16.98,17.52
cifar100,alexnet,0.6,0.7,100,15.36,15.62
cifar100,alexnet,0.6,0.8,100,13.79,13.79
cifar100,alexnet,0.6,0.9,100,10.66,10.8
cifar100,alexnet,0.6,1,100,8.11,8.19
cifar100,alexnet,0.7,0,100,36.83,37.39
cifar100,alexnet,0.7,0.1,100,29.02,29.55
cifar100,alexnet,0.7,0.2,100,26.4,26.73
cifar100,alexnet,0.7,0.3,100,22.93,23.71
cifar100,alexnet,0.7,0.4,100,19.96,20.84
cifar100,alexnet,0.7,0.5,100,19.08,19.45
cifar100,alexnet,0.7,0.6,100,16.73,17.28
cifar100,alexnet,0.7,0.7,100,14.93,15.14
cifar100,alexnet,0.7,0.8,100,11.26,11.26
cifar100,alexnet,0.7,0.9,100,7.3,7.35
cifar100,alexnet,0.7,1,100,2.51,2.77
cifar100,alexnet,0.8,0,100,36.87,37.39
cifar100,alexnet,0.8,0.1,100,29.07,29.57
cifar100,alexnet,0.8,0.2,100,26.4,26.71
cifar100,alexnet,0.8,0.3,100,23.15,23.73
cifar100,alexnet,0.8,0.4,100,19.91,20.83
cifar100,alexnet,0.8,0.5,100,18.88,19.45
cifar100,alexnet,0.8,0.6,100,16.51,17.31
cifar100,alexnet,0.8,0.7,100,15.02,15.03
cifar100,alexnet,0.8,0.8,100,11.26,11.26
cifar100,alexnet,0.8,0.9,100,7.3,7.3
cifar100,alexnet,0.8,1,100,2.51,2.8
cifar100,alexnet,0.9,0,100,36.86,37.44
cifar100,alexnet,0.9,0.1,100,28.3,28.62
cifar100,alexnet,0.9,0.2,100,24.4,25.1
cifar100,alexnet,0.9,0.3,100,22.08,22.3
cifar100,alexnet,0.9,0.4,100,18.86,19.43
cifar100,alexnet,0.9,0.5,100,16.78,17.29
cifar100,alexnet,0.9,0.6,100,12.96,13.17
cifar100,alexnet,0.9,0.7,100,10.34,10.34
cifar100,alexnet,0.9,0.8,100,7.45,7.53
cifar100,alexnet,0.9,0.9,100,4.49,4.5
cifar100,alexnet,0.9,1,100,1.79,1.84
cifar100,alexnet,1,0,100,36.88,37.4
cifar100,alexnet,1,0.1,100,27.84,28.22
cifar100,alexnet,1,0.2,100,24.2,24.78
cifar100,alexnet,1,0.3,100,22.46,22.79
cifar100,alexnet,1,0.4,100,19.52,20.19
cifar100,alexnet,1,0.5,100,17.5,18.12
cifar100,alexnet,1,0.6,100,15.2,15.71
cifar100,alexnet,1,0.7,100,12.14,12.3
cifar100,alexnet,1,0.8,100,7.89,7.9
cifar100,alexnet,1,0.9,100,5.02,5.08
cifar100,alexnet,1,1,100,1.0,1.0
cifar100,vgg16_bn,0,0,100,70.54,71.4
cifar100,vgg16_bn,0,0.1,100,70.49,71.31
cifar100,vgg16_bn,0,0.2,100,70.58,71.32
cifar100,vgg16_bn,0,0.3,100,70.58,71.32
cifar100,vgg16_bn,0,0.4,100,70.59,71.27
cifar100,vgg16_bn,0,0.5,100,70.51,71.34
cifar100,vgg16_bn,0,0.6,100,70.55,71.33
cifar100,vgg16_bn,0,0.7,100,70.57,71.3
cifar100,vgg16_bn,0,0.8,100,70.56,71.34
cifar100,vgg16_bn,0,0.9,100,70.51,71.29
cifar100,vgg16_bn,0,1,100,70.6,71.33
cifar100,vgg16_bn,0.1,0,100,70.19,70.85
cifar100,vgg16_bn,0.1,0.1,100,70.2,70.83
cifar100,vgg16_bn,0.1,0.2,100,70.23,70.79
cifar100,vgg16_bn,0.1,0.3,100,70.21,70.83
cifar100,vgg16_bn,0.1,0.4,100,70.19,70.86
cifar100,vgg16_bn,0.1,0.5,100,70.2,70.83
cifar100,vgg16_bn,0.1,0.6,100,70.18,70.82
cifar100,vgg16_bn,0.1,0.7,100,70.23,70.9
cifar100,vgg16_bn,0.1,0.8,100,70.19,70.85
cifar100,vgg16_bn,0.1,0.9,100,70.18,70.81
cifar100,vgg16_bn,0.1,1,100,70.25,70.82
cifar100,vgg16_bn,0.2,0,100,68.65,69.34
cifar100,vgg16_bn,0.2,0.1,100,68.77,69.35
cifar100,vgg16_bn,0.2,0.2,100,68.75,69.39
cifar100,vgg16_bn,0.2,0.3,100,68.81,69.33
cifar100,vgg16_bn,0.2,0.4,100,68.78,69.34
cifar100,vgg16_bn,0.2,0.5,100,68.89,69.39
cifar100,vgg16_bn,0.2,0.6,100,68.77,69.41
cifar100,vgg16_bn,0.2,0.7,100,68.85,69.49
cifar100,vgg16_bn,0.2,0.8,100,68.79,69.32
cifar100,vgg16_bn,0.2,0.9,100,68.73,69.36
cifar100,vgg16_bn,0.2,1,100,68.84,69.42
cifar100,vgg16_bn,0.3,0,100,67.9,68.5
cifar100,vgg16_bn,0.3,0.1,100,67.84,68.47
cifar100,vgg16_bn,0.3,0.2,100,67.8,68.54
cifar100,vgg16_bn,0.3,0.3,100,67.83,68.53
cifar100,vgg16_bn,0.3,0.4,100,67.91,68.51
cifar100,vgg16_bn,0.3,0.5,100,67.97,68.53
cifar100,vgg16_bn,0.3,0.6,100,67.74,68.48
cifar100,vgg16_bn,0.3,0.7,100,67.83,68.51
cifar100,vgg16_bn,0.3,0.8,100,67.87,68.52
cifar100,vgg16_bn,0.3,0.9,100,67.88,68.55
cifar100,vgg16_bn,0.3,1,100,67.89,68.51
cifar100,vgg16_bn,0.4,0,100,67.83,68.52
cifar100,vgg16_bn,0.4,0.1,100,67.83,68.55
cifar100,vgg16_bn,0.4,0.2,100,67.84,68.54
cifar100,vgg16_bn,0.4,0.3,100,67.83,68.57
cifar100,vgg16_bn,0.4,0.4,100,67.81,68.59
cifar100,vgg16_bn,0.4,0.5,100,67.86,68.61
cifar100,vgg16_bn,0.4,0.6,100,67.86,68.54
cifar100,vgg16_bn,0.4,0.7,100,67.88,68.57
cifar100,vgg16_bn,0.4,0.8,100,67.84,68.51
cifar100,vgg16_bn,0.4,0.9,100,67.84,68.58
cifar100,vgg16_bn,0.4,1,100,67.9,68.52
cifar100,vgg16_bn,0.5,0,100,67.14,67.38
cifar100,vgg16_bn,0.5,0.1,100,66.14,66.28
cifar100,vgg16_bn,0.5,0.2,100,65.67,65.9
cifar100,vgg16_bn,0.5,0.3,100,64.73,65.49
cifar100,vgg16_bn,0.5,0.4,100,65.2,65.39
cifar100,vgg16_bn,0.5,0.5,100,64.52,65.14
cifar100,vgg16_bn,0.5,0.6,100,64.42,65.11
cifar100,vgg16_bn,0.5,0.7,100,64.1,64.49
cifar100,vgg16_bn,0.5,0.8,100,64.06,64.76
cifar100,vgg16_bn,0.5,0.9,100,64.07,64.18
cifar100,vgg16_bn,0.5,1,100,63.35,63.66
cifar100,vgg16_bn,0.6,0,100,65.37,65.66
cifar100,vgg16_bn,0.6,0.1,100,60.72,61.09
cifar100,vgg16_bn,0.6,0.2,100,57.29,57.6
cifar100,vgg16_bn,0.6,0.3,100,54.59,55.08
cifar100,vgg16_bn,0.6,0.4,100,52.55,52.77
cifar100,vgg16_bn,0.6,0.5,100,46.89,47.23
cifar100,vgg16_bn,0.6,0.6,100,45.21,45.58
cifar100,vgg16_bn,0.6,0.7,100,40.8,41.36
cifar100,vgg16_bn,0.6,0.8,100,39.77,39.81
cifar100,vgg16_bn,0.6,0.9,100,33.91,33.93
cifar100,vgg16_bn,0.6,1,100,30.08,30.49
cifar100,vgg16_bn,0.7,0,100,65.41,65.8
cifar100,vgg16_bn,0.7,0.1,100,58.87,58.92
cifar100,vgg16_bn,0.7,0.2,100,52.87,52.91
